snapshot_date,keyword,provider,count_top_n,share_pct,best_rank,is_brand,total_results
2026-06-27,Künstliche Intelligenz Weiterbildung,Academy NH Süd,1,5.0,14,0,7657
2026-06-27,Künstliche Intelligenz Weiterbildung,NH Schulungscenter für IT und Business GmbH,1,5.0,19,0,7657
2026-06-27,Künstliche Intelligenz Weiterbildung,ChapterNext,1,5.0,20,0,7657
2026-06-27,Einführung ins Prompt Engineering,Distart Education GmbH,15,75.0,3,0,880
2026-06-27,Einführung ins Prompt Engineering,Syntax GmbH für Aus- und Weiterbildung,1,5.0,1,0,880
2026-06-27,Einführung ins Prompt Engineering,bfw - Unternehmen für Bildung.,1,5.0,2,0,880
2026-06-27,Einführung ins Prompt Engineering,CROAS Education GmbH,1,5.0,11,0,880
2026-06-27,Einführung ins Prompt Engineering,Learnix GmbH,1,5.0,12,0,880
2026-06-27,Einführung ins Prompt Engineering,COMCAVE.COLLEGE GmbH,1,5.0,13,0,880
2026-06-27,KI Prompt Engineering,A-Leecon GmbH,4,20.0,2,0,2794
2026-06-27,KI Prompt Engineering,mycareernow,4,20.0,15,0,2794
2026-06-27,KI Prompt Engineering,COMCAVE.COLLEGE GmbH,3,15.0,3,0,2794
2026-06-27,KI Prompt Engineering,OneCareer,2,10.0,4,0,2794
2026-06-27,KI Prompt Engineering,Syntax GmbH für Aus- und Weiterbildung,2,10.0,10,0,2794
2026-06-27,KI Prompt Engineering,Karriere Tutor GmbH,1,5.0,1,0,2794
2026-06-27,KI Prompt Engineering,TÜV Rheinland Akademie GmbH I,1,5.0,6,0,2794
2026-06-27,KI Prompt Engineering,Smart Future Campus GmbH,1,5.0,7,0,2794
2026-06-27,KI Prompt Engineering,neuefische GmbH,1,5.0,12,0,2794
2026-06-27,KI Prompt Engineering,New Horizons München - IT Computer und BusinessTraining Trainings,1,5.0,18,0,2794
2026-06-27,Prompt Enginnering,Habmann AufstiegsAkademie,3,15.0,4,0,3664
2026-06-27,Prompt Enginnering,OneCareer,2,10.0,2,0,3664
2026-06-27,Prompt Enginnering,velpTEC GmbH,2,10.0,6,0,3664
2026-06-27,Prompt Enginnering,IHK Akademie Schwarzwald-Baar-Heuberg,1,5.0,1,0,3664
2026-06-27,Prompt Enginnering,Distart Education GmbH,1,5.0,3,0,3664
2026-06-27,Prompt Enginnering,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,5,0,3664
2026-06-27,Prompt Enginnering,IBB Institut für Berufliche Bildung Harz,1,5.0,7,0,3664
2026-06-27,Prompt Enginnering,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,9,0,3664
2026-06-27,Prompt Enginnering,Berger Bildungsinstitut GmbH,1,5.0,10,0,3664
2026-06-27,Prompt Enginnering,A-Leecon GmbH,1,5.0,11,0,3664
2026-06-27,Prompt Enginnering,IBB Institut für Berufliche Bildung AG,1,5.0,12,0,3664
2026-06-27,Prompt Enginnering,SWA Bildungsakademie GmbH,1,5.0,13,0,3664
2026-06-27,Prompt Enginnering,Bildungswerk der nordhessischen Wirtschaft gemeinnützige GmbH,1,5.0,15,0,3664
2026-06-27,Prompt Enginnering,Donner + Partner GmbH Baden-Württemberg,1,5.0,16,0,3664
2026-06-27,Prompt Enginnering,Karriere Tutor GmbH,1,5.0,17,0,3664
2026-06-27,Prompt Enginnering,New Horizons Hannover/Leipzig,1,5.0,20,0,3664
2026-06-27,Prompt Kurs,Bildung First GmbH,9,45.0,3,0,2328
2026-06-27,Prompt Kurs,New Horizons München - IT Computer und BusinessTraining Trainings,8,40.0,1,0,2328
2026-06-27,Prompt Kurs,Smart Future Campus GmbH,1,5.0,10,0,2328
2026-06-27,Prompt Kurs,StackFuel GmbH,1,5.0,13,0,2328
2026-06-27,Prompt Kurs,neuefische GmbH,1,5.0,17,0,2328
2026-06-27,Projektmanagement mit AI,neuefische GmbH,6,30.0,2,0,1704
2026-06-27,Projektmanagement mit AI,New Horizons München - IT Computer und BusinessTraining Trainings,2,10.0,3,0,1704
2026-06-27,Projektmanagement mit AI,mycareernow,2,10.0,5,0,1704
2026-06-27,Projektmanagement mit AI,Spiced Academy GmbH,2,10.0,8,0,1704
2026-06-27,Projektmanagement mit AI,Syntax GmbH für Aus- und Weiterbildung,1,5.0,1,0,1704
2026-06-27,Projektmanagement mit AI,ImpaQt Education Group,1,5.0,7,0,1704
2026-06-27,Projektmanagement mit AI,IU Akademie IU Internationale Hochschule,1,5.0,10,0,1704
2026-06-27,Projektmanagement mit AI,Smart Future Campus GmbH,1,5.0,12,0,1704
2026-06-27,Projektmanagement mit AI,Berger Bildungsinstitut GmbH,1,5.0,16,0,1704
2026-06-27,Projektmanagement mit AI,New Horizons Hamburg / Bremen,1,5.0,17,0,1704
2026-06-27,Projektmanagement mit AI,New Horizons Köln - NH Schulungscenter für IT und Business GmbH,1,5.0,19,0,1704
2026-06-27,Projektmanagement mit AI,New Horizons Hannover/Leipzig,1,5.0,20,0,1704
2026-06-27,ChatGPT,A-Leecon GmbH,9,45.0,4,0,3303
2026-06-27,ChatGPT,StackFuel GmbH,2,10.0,2,0,3303
2026-06-27,ChatGPT,COMCAVE.COLLEGE GmbH,2,10.0,13,0,3303
2026-06-27,ChatGPT,OneCareer,1,5.0,1,0,3303
2026-06-27,ChatGPT,Talentspring Academy Group,1,5.0,3,0,3303
2026-06-27,ChatGPT,MSIT Master School Institute of Technology,1,5.0,5,0,3303
2026-06-27,ChatGPT,Technische Akademie Esslingen - TAE,1,5.0,6,0,3303
2026-06-27,ChatGPT,Digitale Leute School,1,5.0,9,0,3303
2026-06-27,ChatGPT,velpTEC GmbH,1,5.0,10,0,3303
2026-06-27,ChatGPT,brainymotion,1,5.0,19,0,3303
2026-06-27,Claude,Talentspring Academy Group,8,40.0,3,0,581
2026-06-27,Claude,Digitale Leute School,6,30.0,2,0,581
2026-06-27,Claude,ImpaQt Education Group,4,20.0,1,0,581
2026-06-27,Claude,WBK Akademie GmbH,2,10.0,17,0,581
2026-06-27,Canva,IBB Institut für Berufliche Bildung AG,2,10.0,11,0,655
2026-06-27,Canva,Masters of Digital GmbH,1,5.0,1,0,655
2026-06-27,Canva,future Training & Consulting GmbH,1,5.0,2,0,655
2026-06-27,Canva,ecomex GmbH & Co. KG,1,5.0,3,1,655
2026-06-27,Canva,Nest Academy GmbH,1,5.0,4,0,655
2026-06-27,Canva,formful education GmbH,1,5.0,5,0,655
2026-06-27,Canva,VHS Unterland,1,5.0,6,0,655
2026-06-27,Canva,Learnix GmbH,1,5.0,7,0,655
2026-06-27,Canva,AFZ Aus- und Fortbildungszentrum Rostock GmbH,1,5.0,8,0,655
2026-06-27,Canva,Forward Education GmbH,1,5.0,9,0,655
2026-06-27,Canva,FiGD Akademie für Medienentwicklung,1,5.0,10,0,655
2026-06-27,Canva,Bildungswerk der nordhessischen Wirtschaft gemeinnützige GmbH,1,5.0,12,0,655
2026-06-27,Canva,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,13,0,655
2026-06-27,Canva,Bildungsinsel GmbH,1,5.0,14,0,655
2026-06-27,Canva,GfM GmbH & Co. KG,1,5.0,15,0,655
2026-06-27,Canva,Lecturio GmbH,1,5.0,16,0,655
2026-06-27,Canva,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,18,0,655
2026-06-27,Canva,bam GmbH,1,5.0,19,0,655
2026-06-27,Canva,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,20,0,655
2026-06-27,CRM,Bold Academy GmbH,4,20.0,1,0,1778
2026-06-27,CRM,alfatraining Bildungszentrum GmbH,3,15.0,7,0,1778
2026-06-27,CRM,Forward Education GmbH,3,15.0,14,0,1778
2026-06-27,CRM,Karriere Tutor GmbH,2,10.0,6,0,1778
2026-06-27,CRM,ImpaQt Education Group,2,10.0,8,0,1778
2026-06-27,CRM,GrandEdu GmbH,1,5.0,3,0,1778
2026-06-27,CRM,Akademie Überlingen,1,5.0,10,0,1778
2026-06-27,CRM,velpTEC GmbH,1,5.0,11,0,1778
2026-06-27,CRM,DCI Digital Career Institute GmbH,1,5.0,18,0,1778
2026-06-27,CRM,Masters of Digital GmbH,1,5.0,19,0,1778
2026-06-27,CRM,WBS TRAINING SE,1,5.0,20,0,1778
2026-06-27,WordPress,velpTEC GmbH,5,25.0,3,0,1111
2026-06-27,WordPress,future Training & Consulting GmbH,4,20.0,1,0,1111
2026-06-27,WordPress,Masters of Digital GmbH,3,15.0,5,0,1111
2026-06-27,WordPress,Karriere Tutor GmbH,2,10.0,2,0,1111
2026-06-27,WordPress,WBS TRAINING SE,2,10.0,10,0,1111
2026-06-27,WordPress,Talentspring Academy Group,1,5.0,4,0,1111
2026-06-27,WordPress,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,11,0,1111
2026-06-27,WordPress,ecomex GmbH & Co. KG,1,5.0,18,1,1111
2026-06-27,WordPress,IBB Institut für Berufliche Bildung AG,1,5.0,20,0,1111
2026-06-27,Google Analytics 4,Talentspring Academy Group,11,55.0,1,0,189
2026-06-27,Google Analytics 4,OneCareer,3,15.0,17,0,189
2026-06-27,Google Analytics 4,Karriere Tutor GmbH,2,10.0,5,0,189
2026-06-27,Google Analytics 4,HECKER CONSULTING,2,10.0,6,0,189
2026-06-27,Google Analytics 4,Learnix GmbH,1,5.0,16,0,189
2026-06-27,Google Analytics 4,future Training & Consulting GmbH,1,5.0,20,0,189
2026-06-27,Website Management,FiGD Akademie für Medienentwicklung,3,15.0,13,0,769
2026-06-27,Website Management,Masters of Digital GmbH,2,10.0,1,0,769
2026-06-27,Website Management,Syntax GmbH für Aus- und Weiterbildung,2,10.0,8,0,769
2026-06-27,Website Management,Bildung Next Level GmbH,2,10.0,10,0,769
2026-06-27,Website Management,KISA AKADEMIE GmbH,2,10.0,11,0,769
2026-06-27,Website Management,formful education GmbH,2,10.0,12,0,769
2026-06-27,Website Management,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,2,0,769
2026-06-27,Website Management,future Training & Consulting GmbH,1,5.0,3,0,769
2026-06-27,Website Management,Digitale Leute School,1,5.0,4,0,769
2026-06-27,Website Management,DCI Digital Career Institute GmbH,1,5.0,6,0,769
2026-06-27,Website Management,Dualis Institut GmbH,1,5.0,7,0,769
2026-06-27,Website Management,Spiced Academy GmbH,1,5.0,14,0,769
2026-06-27,Website Management,OneCareer,1,5.0,20,0,769
2026-06-27,Website Optimierung,Masters of Digital GmbH,5,25.0,1,0,804
2026-06-27,Website Optimierung,DCI Digital Career Institute GmbH,4,20.0,7,0,804
2026-06-27,Website Optimierung,neuefische GmbH,3,15.0,2,0,804
2026-06-27,Website Optimierung,Spiced Academy GmbH,2,10.0,6,0,804
2026-06-27,Website Optimierung,GrandEdu GmbH,1,5.0,3,0,804
2026-06-27,Website Optimierung,Syntax GmbH für Aus- und Weiterbildung,1,5.0,5,0,804
2026-06-27,Website Optimierung,FiGD Akademie für Medienentwicklung,1,5.0,13,0,804
2026-06-27,Website Optimierung,future Training & Consulting GmbH,1,5.0,15,0,804
2026-06-27,Website Optimierung,WBS TRAINING SE,1,5.0,19,0,804
2026-06-27,Website Optimierung,HECKER CONSULTING,1,5.0,20,0,804
2026-06-27,Design Thinking,Learning Digital Academy GmbH,8,40.0,1,0,1602
2026-06-27,Design Thinking,alfatraining Bildungszentrum GmbH,2,10.0,2,0,1602
2026-06-27,Design Thinking,A-Leecon GmbH,2,10.0,3,0,1602
2026-06-27,Design Thinking,formful education GmbH,2,10.0,10,0,1602
2026-06-27,Design Thinking,Karriere Tutor GmbH,2,10.0,12,0,1602
2026-06-27,Design Thinking,brainymotion München,1,5.0,4,0,1602
2026-06-27,Design Thinking,Digitale Leute School,1,5.0,9,0,1602
2026-06-27,Design Thinking,Masters of Digital GmbH,1,5.0,15,0,1602
2026-06-27,Design Thinking,IFM GmbH,1,5.0,16,0,1602
2026-06-27,Design Thinking und Agile Methoden,Dacte,5,25.0,6,0,745
2026-06-27,Design Thinking und Agile Methoden,Leecon TS GmbH,5,25.0,7,0,745
2026-06-27,Design Thinking und Agile Methoden,Digitale Leute School,2,10.0,4,0,745
2026-06-27,Design Thinking und Agile Methoden,A-Leecon GmbH,2,10.0,5,0,745
2026-06-27,Design Thinking und Agile Methoden,Masters of Digital GmbH,1,5.0,1,0,745
2026-06-27,Design Thinking und Agile Methoden,mycareernow,1,5.0,2,0,745
2026-06-27,Design Thinking und Agile Methoden,ecomex GmbH & Co. KG,1,5.0,3,1,745
2026-06-27,Design Thinking und Agile Methoden,Learning Digital Academy GmbH,1,5.0,17,0,745
2026-06-27,Design Thinking und Agile Methoden,Alphadi Akademie,1,5.0,19,0,745
2026-06-27,Design Thinking und Agile Methoden,indisoft GmbH,1,5.0,20,0,745
2026-06-27,Führungskräftetraining,Lecturio GmbH,9,45.0,2,0,25
2026-06-27,Führungskräftetraining,Studieninstitut für Kommunikation GmbH,4,20.0,4,0,25
2026-06-27,Führungskräftetraining,KnOot Academy,2,10.0,3,0,25
2026-06-27,Führungskräftetraining,ecomex GmbH & Co. KG,1,5.0,1,1,25
2026-06-27,Führungskräftetraining,Handwerkskammer Cottbus,1,5.0,6,0,25
2026-06-27,Führungskräftetraining,Dacte,1,5.0,18,0,25
2026-06-27,Führungskräftetraining,Business Trends Academy,1,5.0,19,0,25
2026-06-27,Führungskräftetraining,Habmann AufstiegsAkademie,1,5.0,20,0,25
2026-06-27,Projektmanagement Kurs,New Horizons Stuttgart,11,55.0,1,0,10000
2026-06-27,Projektmanagement Kurs,New Horizons München - IT Computer und BusinessTraining Trainings,5,25.0,7,0,10000
2026-06-27,Projektmanagement Kurs,New Horizons Stuttgart III Trainings,4,20.0,2,0,10000
2026-06-27,Webanalyse,ChapterNext,3,15.0,1,0,276
2026-06-27,Webanalyse,OneCareer,2,10.0,3,0,276
2026-06-27,Webanalyse,Talentspring Academy Group,2,10.0,6,0,276
2026-06-27,Webanalyse,GrandEdu GmbH,2,10.0,9,0,276
2026-06-27,Webanalyse,Masters of Digital GmbH,2,10.0,15,0,276
2026-06-27,Webanalyse,COMCAVE.COLLEGE GmbH,1,5.0,2,0,276
2026-06-27,Webanalyse,Learnix GmbH,1,5.0,7,0,276
2026-06-27,Webanalyse,GFN GmbH,1,5.0,10,0,276
2026-06-27,Webanalyse,neuefische GmbH,1,5.0,12,0,276
2026-06-27,Webanalyse,MARTINSFELD GmbH & Co. KG,1,5.0,13,0,276
2026-06-27,Webanalyse,Webmasters Akademie Nürnberg GmbH,1,5.0,14,0,276
2026-06-27,Webanalyse,future Training & Consulting GmbH,1,5.0,17,0,276
2026-06-27,Webanalyse,CROAS Education GmbH,1,5.0,18,0,276
2026-06-27,Webanalyse,alfatraining Bildungszentrum GmbH,1,5.0,20,0,276
2026-06-27,Webanalyse für Online Marketing Manager,alfatraining Bildungszentrum GmbH,6,30.0,7,0,116
2026-06-27,Webanalyse für Online Marketing Manager,GrandEdu GmbH,2,10.0,2,0,116
2026-06-27,Webanalyse für Online Marketing Manager,Learnix GmbH,2,10.0,5,0,116
2026-06-27,Webanalyse für Online Marketing Manager,ecomex GmbH & Co. KG,2,10.0,10,1,116
2026-06-27,Webanalyse für Online Marketing Manager,Talentspring Academy Group,1,5.0,1,0,116
2026-06-27,Webanalyse für Online Marketing Manager,GFN GmbH,1,5.0,3,0,116
2026-06-27,Webanalyse für Online Marketing Manager,OneCareer,1,5.0,4,0,116
2026-06-27,Webanalyse für Online Marketing Manager,Webmasters Akademie Nürnberg GmbH,1,5.0,6,0,116
2026-06-27,Webanalyse für Online Marketing Manager,SGD,1,5.0,8,0,116
2026-06-27,Webanalyse für Online Marketing Manager,DCI Digital Career Institute GmbH,1,5.0,13,0,116
2026-06-27,Webanalyse für Online Marketing Manager,Karriere Tutor GmbH,1,5.0,15,0,116
2026-06-27,Webanalyse für Online Marketing Manager,CROAS Education GmbH,1,5.0,20,0,116
2026-06-27,Digital Strategy,A-Leecon GmbH,3,15.0,2,0,259
2026-06-27,Digital Strategy,New Horizons München - IT Computer und Business Trainings,2,10.0,3,0,259
2026-06-27,Digital Strategy,New Horizons Stuttgart,2,10.0,4,0,259
2026-06-27,Digital Strategy,New Horizons Stuttgart III Trainings,2,10.0,9,0,259
2026-06-27,Digital Strategy,Forward Education GmbH,1,5.0,1,0,259
2026-06-27,Digital Strategy,New Horizons Akademie,1,5.0,5,0,259
2026-06-27,Digital Strategy,New Horizons Hamburg / Bremen,1,5.0,8,0,259
2026-06-27,Digital Strategy,New Horizons Nord / West,1,5.0,11,0,259
2026-06-27,Digital Strategy,New Horizons Köln - NH Schulungscenter für IT und Business GmbH,1,5.0,12,0,259
2026-06-27,Digital Strategy,New Horizons Nord,1,5.0,13,0,259
2026-06-27,Digital Strategy,New Horizons Dortmund Computer Learning Center GmbH & Co.KG,1,5.0,14,0,259
2026-06-27,Digital Strategy,NH Schulungscenter für IT und Business GmbH,1,5.0,15,0,259
2026-06-27,Digital Strategy,New Horizons München - IT Computer und BusinessTraining Trainings,1,5.0,18,0,259
2026-06-27,Digital Strategy,Leecon TS GmbH,1,5.0,19,0,259
2026-06-27,Digital Strategy,New Horizons Hannover/Leipzig,1,5.0,20,0,259
2026-06-27,Google Analytics,OneCareer,7,35.0,1,0,1071
2026-06-27,Google Analytics,Talentspring Academy Group,3,15.0,3,0,1071
2026-06-27,Google Analytics,Masters of Digital GmbH,3,15.0,6,0,1071
2026-06-27,Google Analytics,neuefische GmbH,3,15.0,8,0,1071
2026-06-27,Google Analytics,future Training & Consulting GmbH,1,5.0,7,0,1071
2026-06-27,Google Analytics,Spiced Academy GmbH,1,5.0,13,0,1071
2026-06-27,Google Analytics,Digitale Leute School,1,5.0,15,0,1071
2026-06-27,Google Analytics,MARTINSFELD GmbH & Co. KG,1,5.0,20,0,1071
2026-06-27,Datenanalyse,Grimm Bildungszentrum - GBZ,4,20.0,5,0,7420
2026-06-27,Datenanalyse,StackFuel GmbH,2,10.0,2,0,7420
2026-06-27,Datenanalyse,Smart Future Campus GmbH,2,10.0,4,0,7420
2026-06-27,Datenanalyse,cimdata Bildungsakademie GmbH,2,10.0,9,0,7420
2026-06-27,Datenanalyse,IU Akademie IU Internationale Hochschule,1,5.0,1,0,7420
2026-06-27,Datenanalyse,Talentspring Academy Group,1,5.0,3,0,7420
2026-06-27,Datenanalyse,velpTEC GmbH,1,5.0,6,0,7420
2026-06-27,Datenanalyse,Greenbootcamps GmbH,1,5.0,7,0,7420
2026-06-27,Datenanalyse,New Horizons Stuttgart III Trainings,1,5.0,8,0,7420
2026-06-27,Datenanalyse,GrandEdu GmbH,1,5.0,11,0,7420
2026-06-27,Datenanalyse,Bold Academy GmbH,1,5.0,12,0,7420
2026-06-27,Datenanalyse,OneCareer,1,5.0,13,0,7420
2026-06-27,Datenanalyse,GPB - Gesellschaft für Personalentwicklung und Bildung mbH,1,5.0,14,0,7420
2026-06-27,Datenanalyse,Masters of Digital GmbH,1,5.0,15,0,7420
2026-06-28,Online Marketing,Karriere Tutor GmbH,3,15.0,4,0,5944
2026-06-28,Online Marketing,OneCareer,3,15.0,10,0,5944
2026-06-28,Online Marketing,LVQ Weiterbildung und Beratung GmbH,2,10.0,16,0,5944
2026-06-28,Online Marketing,Learning Digital Academy GmbH,1,5.0,1,0,5944
2026-06-28,Online Marketing,ecomex GmbH & Co. KG,1,5.0,2,1,5944
2026-06-28,Online Marketing,COMCAVE.COLLEGE GmbH,1,5.0,3,0,5944
2026-06-28,Online Marketing,GrandEdu GmbH,1,5.0,5,0,5944
2026-06-28,Online Marketing,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,6,0,5944
2026-06-28,Online Marketing,Akademie Überlingen,1,5.0,7,0,5944
2026-06-28,Online Marketing,IU Akademie IU Internationale Hochschule,1,5.0,8,0,5944
2026-06-28,Online Marketing,neuefische GmbH,1,5.0,9,0,5944
2026-06-28,Online Marketing,Lecturio GmbH,1,5.0,11,0,5944
2026-06-28,Online Marketing,CBW College Berufliche Weiterbildung GmbH,1,5.0,12,0,5944
2026-06-28,Online Marketing,IFM GmbH,1,5.0,14,0,5944
2026-06-28,Online Marketing,GFN GmbH,1,5.0,15,0,5944
2026-06-28,Online Marketing Manager,alfatraining Bildungszentrum GmbH,3,15.0,2,0,2015
2026-06-28,Online Marketing Manager,OneCareer,3,15.0,11,0,2015
2026-06-28,Online Marketing Manager,Learnix GmbH,3,15.0,12,0,2015
2026-06-28,Online Marketing Manager,LVQ Weiterbildung und Beratung GmbH,2,10.0,10,0,2015
2026-06-28,Online Marketing Manager,Talentspring Academy Group,1,5.0,1,0,2015
2026-06-28,Online Marketing Manager,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,3,0,2015
2026-06-28,Online Marketing Manager,COMCAVE.COLLEGE GmbH,1,5.0,4,0,2015
2026-06-28,Online Marketing Manager,Textakademie GmbH,1,5.0,5,0,2015
2026-06-28,Online Marketing Manager,DCI Digital Career Institute GmbH,1,5.0,6,0,2015
2026-06-28,Online Marketing Manager,Minister Fachschule GmbH,1,5.0,7,0,2015
2026-06-28,Online Marketing Manager,Digiteach GmbH,1,5.0,8,0,2015
2026-06-28,Online Marketing Manager,Karriere Tutor GmbH,1,5.0,9,0,2015
2026-06-28,Online Marketing Manager,SMD Performance Media,1,5.0,16,0,2015
2026-06-28,Online Marketing Strategie,Learning Digital Academy GmbH,6,30.0,1,0,3608
2026-06-28,Online Marketing Strategie,Masters of Digital GmbH,2,10.0,4,0,3608
2026-06-28,Online Marketing Strategie,neuefische GmbH,2,10.0,9,0,3608
2026-06-28,Online Marketing Strategie,Talentspring Academy Group,2,10.0,13,0,3608
2026-06-28,Online Marketing Strategie,OneCareer,1,5.0,2,0,3608
2026-06-28,Online Marketing Strategie,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,3,0,3608
2026-06-28,Online Marketing Strategie,Karriere Tutor GmbH,1,5.0,8,0,3608
2026-06-28,Online Marketing Strategie,mycareernow,1,5.0,11,0,3608
2026-06-28,Online Marketing Strategie,BNW gGmbH - Bildungswerk der Niedersächsischen Wirtschaft gemeinnützige GmbH,1,5.0,15,0,3608
2026-06-28,Online Marketing Strategie,Distart Education GmbH,1,5.0,17,0,3608
2026-06-28,Online Marketing Strategie,Lecturio GmbH,1,5.0,18,0,3608
2026-06-28,Online Marketing Strategie,GrandEdu GmbH,1,5.0,20,0,3608
2026-06-28,Online Marketing Grundlagen,Karriere Tutor GmbH,5,25.0,7,0,4109
2026-06-28,Online Marketing Grundlagen,Masters of Digital GmbH,2,10.0,4,0,4109
2026-06-28,Online Marketing Grundlagen,DCI Digital Career Institute GmbH,2,10.0,5,0,4109
2026-06-28,Online Marketing Grundlagen,SMD Performance Media,2,10.0,9,0,4109
2026-06-28,Online Marketing Grundlagen,Distart Education GmbH,2,10.0,16,0,4109
2026-06-28,Online Marketing Grundlagen,Talentspring Academy Group,1,5.0,1,0,4109
2026-06-28,Online Marketing Grundlagen,BNW gGmbH - Bildungswerk der Niedersächsischen Wirtschaft gemeinnützige GmbH,1,5.0,2,0,4109
2026-06-28,Online Marketing Grundlagen,neuefische GmbH,1,5.0,3,0,4109
2026-06-28,Online Marketing Grundlagen,WBA Weiterbildungsagentur / Audiocation GmbH,1,5.0,6,0,4109
2026-06-28,Online Marketing Grundlagen,ecomex GmbH & Co. KG,1,5.0,10,1,4109
2026-06-28,Online Marketing Grundlagen,Spiced Academy GmbH,1,5.0,18,0,4109
2026-06-28,Online Marketing Grundlagen,OneCareer,1,5.0,20,0,4109
2026-06-28,Online Marketing Management,Distart Education GmbH,10,50.0,5,0,3060
2026-06-28,Online Marketing Management,cimdata Bildungsakademie GmbH,2,10.0,1,0,3060
2026-06-28,Online Marketing Management,IU Akademie IU Internationale Hochschule,2,10.0,2,0,3060
2026-06-28,Online Marketing Management,Learning Digital Academy GmbH,2,10.0,4,0,3060
2026-06-28,Online Marketing Management,GFN GmbH,1,5.0,3,0,3060
2026-06-28,Online Marketing Management,OneCareer,1,5.0,7,0,3060
2026-06-28,Online Marketing Management,IFDE Institute for Digital Education,1,5.0,8,0,3060
2026-06-28,Online Marketing Management,HECKER CONSULTING,1,5.0,9,0,3060
2026-06-28,Online Marketing Leadership,Learning Digital Academy GmbH,6,30.0,1,0,217
2026-06-28,Online Marketing Leadership,DCI Digital Career Institute GmbH,4,20.0,16,0,217
2026-06-28,Online Marketing Leadership,mycareernow,3,15.0,11,0,217
2026-06-28,Online Marketing Leadership,Lecturio GmbH,1,5.0,3,0,217
2026-06-28,Online Marketing Leadership,GrandEdu GmbH,1,5.0,4,0,217
2026-06-28,Online Marketing Leadership,Talentspring Academy Group,1,5.0,7,0,217
2026-06-28,Online Marketing Leadership,Erfolgspfad GmbH,1,5.0,9,0,217
2026-06-28,Online Marketing Leadership,KnOot Academy,1,5.0,12,0,217
2026-06-28,Online Marketing Leadership,A-Leecon GmbH,1,5.0,13,0,217
2026-06-28,Online Marketing Leadership,Karriere Tutor GmbH,1,5.0,18,0,217
2026-06-28,Online Marketing lernen,OneCareer,4,20.0,8,0,2449
2026-06-28,Online Marketing lernen,Learning Digital Academy GmbH,2,10.0,1,0,2449
2026-06-28,Online Marketing lernen,Karriere Tutor GmbH,2,10.0,4,0,2449
2026-06-28,Online Marketing lernen,DAA - Deutsche Angestellten- Akademie gGmbH,2,10.0,6,0,2449
2026-06-28,Online Marketing lernen,Textakademie GmbH,2,10.0,15,0,2449
2026-06-28,Online Marketing lernen,ecomex GmbH & Co. KG,1,5.0,2,1,2449
2026-06-28,Online Marketing lernen,GrandEdu GmbH,1,5.0,3,0,2449
2026-06-28,Online Marketing lernen,Akademie Überlingen,1,5.0,5,0,2449
2026-06-28,Online Marketing lernen,Lecturio GmbH,1,5.0,7,0,2449
2026-06-28,Online Marketing lernen,CBW College Berufliche Weiterbildung GmbH,1,5.0,9,0,2449
2026-06-28,Online Marketing lernen,IFM GmbH,1,5.0,10,0,2449
2026-06-28,Online Marketing lernen,cimdata Bildungsakademie GmbH,1,5.0,14,0,2449
2026-06-28,Online Marketing lernen,LVQ Weiterbildung und Beratung GmbH,1,5.0,20,0,2449
2026-06-28,Online Marketing Manager Weiterbildung,WBK Akademie GmbH,3,15.0,1,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,OMR Education GmbH,2,10.0,10,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Learnix GmbH,2,10.0,16,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,eduTECS GmbH,1,5.0,2,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Talentspring Academy Group,1,5.0,3,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Morphos GmbH,1,5.0,4,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Webmasters Akademie Nürnberg GmbH,1,5.0,5,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,COMCAVE.COLLEGE GmbH,1,5.0,6,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Karriere Tutor GmbH,1,5.0,7,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,DCI Digital Career Institute GmbH,1,5.0,8,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Textakademie GmbH,1,5.0,9,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Masters of Digital GmbH,1,5.0,13,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,LVQ Weiterbildung und Beratung GmbH,1,5.0,14,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Digiteach GmbH,1,5.0,15,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,SMD Performance Media,1,5.0,19,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,GrandEdu GmbH,1,5.0,20,0,1297
